Income,total_spending,since_customer,Age,total_children,Recency,NumStorePurchases,NumWebPurchases,AcceptedAny,cluster,segment_name
51195.0,564,4757.0,64,2,46,5,9,0,1,Segment B
68092.0,1281,4578.5,48,0,7,10,2,0,3,Segment D
31814.0,83,4516.0,53,1,73,3,2,1,0,Segment A
51390.0,353,4905.0,61,2,54,5,5,0,4,Segment E
76630.0,1003,4578.5,43,0,93,11,3,0,3,Segment D
26868.0,14,4578.5,35,1,52,2,1,0,0,Segment A
48948.0,902,4759.0,83,0,53,5,7,1,2,Segment C
55260.0,1139,4780.0,54,1,81,5,8,0,1,Segment B
64090.0,797,4572.0,70,1,8,4,6,1,2,Segment C
78331.0,1638,4578.5,68,1,97,7,10,0,1,Segment B
37087.0,401,4449.0,52,1,50,8,4,0,0,Segment A
21846.0,84,4578.5,40,1,38,3,4,0,0,Segment A
81320.0,928,4608.0,68,0,61,10,4,0,3,Segment D
54137.0,203,4578.5,56,1,46,4,4,0,0,Segment A
66825.0,858,4578.5,59,0,73,6,4,0,3,Segment D
57100.0,409,4659.0,53,0,19,6,3,0,3,Segment D
58917.0,282,4578.5,57,3,10,6,4,0,4,Segment E
85072.0,1423,4149.0,49,0,94,10,3,0,3,Segment D
86429.0,1449,4578.5,65,0,10,7,7,1,2,Segment C
45684.0,28,4718.0,55,1,37,2,1,0,0,Segment A
47889.0,67,4305.0,52,1,94,3,2,0,0,Segment A
45921.0,199,4120.0,40,0,23,6,2,0,0,Segment A
78420.0,1453,4578.5,60,0,75,8,3,0,3,Segment D
75114.0,1253,4569.0,34,0,40,5,3,0,3,Segment D
52278.0,1198,4578.5,63,1,24,10,10,1,2,Segment C
35641.0,178,4578.5,54,1,11,4,3,1,0,Segment A
95529.0,1990,5055.0,32,0,29,7,7,1,2,Segment C
62820.0,976,4452.0,72,0,51,6,3,0,3,Segment D
73113.0,1001,4578.5,66,0,86,7,3,0,3,Segment D
84169.0,1919,4572.0,44,0,9,6,7,1,2,Segment C
42607.0,350,4578.5,72,1,30,7,3,0,4,Segment E
74637.0,1650,4578.5,72,0,73,9,6,1,2,Segment C
46015.0,46,4578.5,71,2,25,3,1,1,4,Segment E
72354.0,1228,4578.5,33,0,67,6,2,0,3,Segment D
39858.0,95,4578.5,57,1,67,4,2,1,0,Segment A
34469.0,62,4301.0,78,2,58,4,1,0,4,Segment E
83033.0,1761,4578.5,40,1,82,10,11,1,2,Segment C
24401.0,467,4578.5,47,0,98,6,6,0,0,Segment A
77583.0,1149,4121.0,48,0,93,9,4,1,2,Segment C
74116.0,2052,4578.5,44,0,53,10,4,1,2,Segment C
74293.0,1127,4301.0,33,0,66,6,5,0,3,Segment D
68397.0,1416,4578.5,50,1,6,5,6,0,1,Segment B
79632.0,1113,4180.0,52,0,42,9,6,0,3,Segment D
46107.0,125,4121.0,37,1,78,4,1,0,0,Segment A
64950.0,966,4784.0,75,1,29,10,11,1,2,Segment C
25443.0,32,4578.5,37,1,82,3,1,0,0,Segment A
75127.0,833,4578.5,74,0,92,5,2,0,3,Segment D
32892.0,46,4578.5,55,1,78,3,3,0,0,Segment A
71796.0,960,4578.5,55,0,54,4,9,0,1,Segment B
67536.0,1829,4578.5,56,1,45,11,11,1,2,Segment C
55239.0,779,4578.5,55,1,59,11,7,0,1,Segment B
60554.0,811,4510.0,51,1,8,9,8,0,1,Segment B
64831.0,1120,4482.0,74,2,51,5,6,0,1,Segment B
56067.0,725,4578.5,64,1,51,7,7,0,1,Segment B
82025.0,1187,4578.5,43,0,76,6,3,1,2,Segment C
94384.0,2302,4668.0,73,0,62,5,5,1,2,Segment C
14906.0,66,4578.5,40,0,86,3,2,0,0,Segment A
51563.0,1250,5117.0,39,0,60,10,4,1,2,Segment C
57937.0,683,4578.5,44,1,56,9,4,0,1,Segment B
68274.0,305,4578.5,47,2,83,5,4,0,4,Segment E
39771.0,50,4598.0,49,1,92,3,2,0,0,Segment A
67893.0,995,5117.0,51,1,31,9,3,0,1,Segment B
27922.0,41,4118.0,47,1,80,3,2,0,0,Segment A
52190.0,77,4179.0,50,2,39,3,2,1,4,Segment E
44051.0,171,4578.5,53,2,20,4,3,1,4,Segment E
42767.0,131,4452.0,55,2,53,2,3,0,4,Segment E
46106.0,54,4087.0,50,2,84,2,1,0,4,Segment E
16927.0,53,4486.0,50,2,50,4,3,0,4,Segment E
59754.0,475,5115.0,61,1,96,6,5,1,2,Segment C
53700.0,694,4578.5,74,1,94,8,5,0,1,Segment B
59041.0,96,4210.0,53,2,25,4,2,0,4,Segment E
54237.0,361,4578.5,69,1,48,5,5,0,1,Segment B
70647.0,1079,4578.5,59,1,65,13,4,0,1,Segment B
52597.0,578,4210.0,64,1,69,8,6,0,1,Segment B
41021.0,64,4578.5,57,1,12,3,2,1,0,Segment A
40233.0,149,4578.5,51,1,84,5,2,0,0,Segment A
50183.0,231,4578.5,46,2,47,6,3,0,4,Segment E
54753.0,728,4418.0,67,1,87,11,5,0,1,Segment B
92955.0,1778,4578.5,53,0,35,9,6,1,2,Segment C
33471.0,93,4782.0,53,1,47,4,3,0,0,Segment A
34596.0,23,4578.5,52,1,48,2,1,1,0,Segment A
44010.0,662,4578.5,46,1,46,6,10,0,1,Segment B
84219.0,1198,4363.0,38,0,27,10,3,0,3,Segment D
40706.0,81,4578.5,58,3,37,4,3,0,4,Segment E
15716.0,92,4781.0,38,1,8,4,3,0,0,Segment A
59052.0,491,4578.5,67,1,29,7,7,0,1,Segment B
80573.0,1564,4578.5,55,0,85,13,4,0,3,Segment D
83715.0,926,4335.0,64,0,2,13,2,0,3,Segment D
82576.0,1910,5119.0,67,0,66,12,2,1,2,Segment C
56962.0,411,4447.0,61,3,60,5,6,0,4,Segment E
35704.0,94,4336.0,74,2,54,4,2,0,4,Segment E
53103.0,1085,4418.0,72,1,70,7,10,1,2,Segment C
46779.0,23,4420.0,66,2,55,2,0,0,4,Segment E
4861.0,6,4578.5,61,0,20,0,0,0,0,Segment A
33462.0,54,4572.0,47,1,78,3,2,0,0,Segment A
63693.0,1150,4578.5,48,1,63,9,11,0,1,Segment B
80763.0,1415,4578.5,76,0,17,6,5,1,2,Segment C
65352.0,405,4578.5,52,1,43,8,4,0,1,Segment B
82170.0,1908,4578.5,48,0,13,7,5,0,3,Segment D
75759.0,2486,4578.5,57,0,46,9,9,1,2,Segment C
79689.0,1315,4422.0,50,0,65,13,4,0,3,Segment D
35340.0,45,4578.5,70,2,1,3,2,0,4,Segment E
85683.0,1789,4578.5,72,0,6,10,2,1,2,Segment C
24884.0,19,4578.5,54,1,32,3,0,0,0,Segment A
42021.0,573,4578.5,45,1,34,6,10,1,2,Segment C
64449.0,805,4578.5,37,1,70,12,5,0,1,Segment B
64587.0,108,4578.5,72,2,49,4,1,0,4,Segment E
34824.0,23,4578.5,31,0,65,2,1,0,0,Segment A
75437.0,1493,4507.0,48,0,25,10,8,1,2,Segment C
26091.0,89,4578.5,69,2,84,3,2,0,4,Segment E
52845.0,936,4578.5,53,1,7,6,8,1,2,Segment C
46086.0,343,4691.0,70,1,34,8,3,0,1,Segment B
78028.0,528,4844.0,70,1,38,9,6,1,2,Segment C
95169.0,1901,4508.0,39,0,1,4,4,1,2,Segment C
56337.0,724,4578.5,45,2,25,4,8,1,2,Segment C
22434.0,58,4578.5,39,1,25,3,2,0,0,Segment A
36930.0,297,4578.5,72,1,50,4,5,0,4,Segment E
36130.0,488,4728.0,72,1,46,4,3,1,4,Segment E
65569.0,859,4995.0,73,1,96,10,6,0,1,Segment B
83844.0,1574,4422.0,74,0,57,11,4,1,2,Segment C
19514.0,69,4578.5,58,2,47,2,3,1,4,Segment E
36736.0,17,4483.0,63,2,52,2,1,0,4,Segment E
77568.0,2194,4578.5,47,1,30,8,10,1,2,Segment C
49187.0,116,4091.0,50,1,63,5,1,0,0,Segment A
30168.0,279,4577.0,48,1,51,4,6,0,0,Segment A
34053.0,103,4844.0,58,1,14,3,3,0,0,Segment A
38196.0,44,4578.5,55,2,20,4,2,0,4,Segment E
59412.0,406,4578.5,75,0,56,8,4,0,3,Segment D
70924.0,1363,4211.0,61,0,41,7,6,1,2,Segment C
54165.0,236,4578.5,57,0,72,7,2,0,3,Segment D
32300.0,39,4701.0,53,1,1,3,1,0,0,Segment A
20180.0,137,4578.5,50,0,27,4,2,0,0,Segment A
34961.0,79,4578.5,53,1,77,3,3,0,0,Segment A
28440.0,63,4573.0,52,1,87,3,2,0,0,Segment A
64504.0,1314,4668.0,73,3,81,4,11,1,1,Segment B
33564.0,71,4578.5,60,1,51,3,1,0,0,Segment A
17345.0,58,5056.0,48,1,79,2,2,0,0,Segment A
56320.0,702,4545.0,59,1,11,9,5,0,1,Segment B
28647.0,94,4578.5,48,1,54,2,2,1,0,Segment A
15038.0,80,4578.5,39,1,93,2,2,0,0,Segment A
32173.0,22,4753.0,68,1,0,3,1,0,0,Segment A
68316.0,1211,5025.0,62,1,54,10,10,0,1,Segment B
74538.0,1461,4578.5,55,0,21,5,8,1,2,Segment C
91700.0,1968,4578.5,55,0,58,5,8,1,2,Segment C
68695.0,1091,4578.5,57,0,3,7,4,0,3,Segment D
31056.0,55,4578.5,49,1,99,3,1,0,0,Segment A
79593.0,1366,4057.0,53,0,70,7,5,1,2,Segment C
28071.0,313,4578.5,46,0,65,5,5,0,0,Segment A
37334.0,62,4578.5,68,2,44,4,3,0,4,Segment E
46423.0,92,4578.5,54,2,6,4,2,0,4,Segment E
37126.0,72,4578.5,55,1,9,2,1,1,0,Segment A
47703.0,655,4578.5,73,1,95,8,6,0,1,Segment B
61180.0,704,4578.5,67,1,70,6,5,1,2,Segment C
38998.0,54,5056.0,72,2,92,3,2,0,4,Segment E
8028.0,178,4578.5,35,0,62,0,0,0,0,Segment A
76081.0,1033,4578.5,64,0,85,4,4,1,2,Segment C
34728.0,36,4578.5,40,1,2,2,1,1,0,Segment A
33168.0,122,4578.5,61,1,0,4,2,0,0,Segment A
33585.0,122,4578.5,60,1,91,4,2,0,0,Segment A
77037.0,1123,4578.5,66,1,3,12,7,0,1,Segment B
35196.0,497,4578.5,42,1,68,5,6,1,0,Segment A
44529.0,691,4634.0,60,1,98,11,6,1,2,Segment C
70924.0,1363,4211.0,61,0,41,7,6,1,2,Segment C
28764.0,12,4270.0,60,2,16,2,1,1,4,Segment E
69098.0,2440,4578.5,77,0,82,9,7,0,3,Segment D
25959.0,56,4578.5,56,2,1,2,1,1,4,Segment E
27100.0,37,4637.0,43,1,64,3,1,0,0,Segment A
70596.0,968,4996.0,41,0,68,12,3,0,3,Segment D
42557.0,270,4578.5,52,1,98,4,6,0,0,Segment A
53312.0,278,4510.0,75,0,32,5,5,0,1,Segment B
72228.0,1250,4578.5,74,0,87,8,6,0,3,Segment D
67605.0,938,4578.5,39,0,84,6,2,0,3,Segment D
62845.0,1178,5117.0,77,2,3,10,3,1,2,Segment C
65196.0,1155,4578.5,68,2,34,11,7,1,2,Segment C
42000.0,653,4487.0,39,0,23,11,5,1,2,Segment C
35860.0,49,4578.5,53,2,37,2,1,1,4,Segment E
65526.0,506,4088.0,62,1,22,8,4,0,1,Segment B
16860.0,38,4783.0,65,2,19,3,1,0,4,Segment E
83528.0,1650,4391.0,34,0,7,8,4,1,2,Segment C
64176.0,1826,5059.0,61,1,52,8,8,0,1,Segment B
22304.0,18,5028.0,70,0,91,2,1,0,0,Segment A
67023.0,906,4303.0,48,0,93,13,3,0,3,Segment D
32892.0,46,4578.5,55,1,78,3,3,0,0,Segment A
70713.0,1477,5055.0,60,1,23,8,5,0,1,Segment B
59925.0,766,4578.5,71,1,83,9,9,0,1,Segment B
39722.0,47,4578.5,73,1,92,3,2,0,4,Segment E
46610.0,467,4578.5,68,0,4,6,6,0,1,Segment B
88347.0,2116,4695.0,65,0,32,9,4,1,2,Segment C
87171.0,1298,4756.0,45,0,27,11,6,1,2,Segment C
26907.0,22,4578.5,50,2,10,3,1,0,4,Segment E
50014.0,396,4578.5,58,1,9,8,4,0,1,Segment B
41014.0,20,4578.5,48,1,65,2,1,0,0,Segment A
66294.0,967,4578.5,61,0,68,5,4,0,3,Segment D
36715.0,357,4578.5,55,1,16,4,7,1,2,Segment C
79456.0,1401,4578.5,70,0,12,4,5,1,2,Segment C
40479.0,15,4578.5,44,1,95,3,0,0,0,Segment A
75345.0,2087,4728.0,56,0,16,6,5,1,2,Segment C
54233.0,981,4669.0,49,1,46,5,11,0,1,Segment B
24163.0,17,4417.0,56,2,3,3,1,0,4,Segment E
84460.0,523,4670.0,68,0,80,4,9,1,2,Segment C
43776.0,23,4332.0,43,1,77,2,1,0,0,Segment A
71691.0,1192,4578.5,68,0,0,5,4,1,2,Segment C
85844.0,1958,4578.5,53,0,62,7,6,1,2,Segment C
39190.0,133,4578.5,52,1,91,4,2,0,0,Segment A
71367.0,777,4578.5,67,0,24,7,4,0,3,Segment D
38578.0,73,4578.5,54,2,2,3,3,0,4,Segment E
57236.0,121,4059.0,61,2,22,4,2,0,4,Segment E
61825.0,424,4572.0,47,1,56,8,4,0,1,Segment B
79803.0,868,4359.0,68,1,54,5,4,0,3,Segment D
80910.0,756,4578.5,40,0,71,8,3,0,3,Segment D
27590.0,12,4578.5,44,1,38,2,1,0,0,Segment A
56775.0,937,4729.0,47,1,62,10,5,0,1,Segment B
83829.0,1862,4539.0,51,0,78,6,4,1,2,Segment C
54210.0,367,4578.5,47,1,18,7,4,0,0,Segment A
38508.0,443,4722.0,40,1,95,5,7,0,0,Segment A
53187.0,267,4578.5,56,1,66,6,4,0,1,Segment B
30023.0,61,4578.5,54,1,28,3,2,0,0,Segment A
76045.0,1323,4578.5,66,0,78,11,4,1,2,Segment C
50870.0,63,4578.5,74,1,13,3,2,0,4,Segment E
15315.0,64,4694.0,56,0,27,4,2,0,0,Segment A
65463.0,562,4578.5,52,1,17,9,6,1,2,Segment C
66480.0,312,4578.5,61,2,71,7,4,0,4,Segment E
76773.0,1156,4578.5,72,0,79,11,2,0,3,Segment D
81698.0,1104,4758.0,43,0,1,5,8,1,2,Segment C
54466.0,16,4151.0,53,2,78,2,1,0,4,Segment E
98777.0,2008,4578.5,66,0,23,9,4,1,2,Segment C
16269.0,44,4578.5,42,1,75,3,3,0,0,Segment A
71819.0,1574,4578.5,55,1,70,5,3,1,2,Segment C
33569.0,63,4578.5,43,1,10,2,1,1,0,Segment A
36262.0,426,4578.5,43,0,24,3,3,1,0,Segment A
22634.0,96,4578.5,60,0,47,2,2,0,0,Segment A
47025.0,635,4418.0,48,1,98,6,11,0,1,Segment B
70566.0,757,4600.0,58,1,4,9,6,0,1,Segment B
31605.0,125,4578.5,47,1,15,4,2,0,0,Segment A
52034.0,332,4578.5,53,2,67,5,4,0,4,Segment E
48526.0,135,4578.5,47,1,32,4,2,0,0,Segment A
46734.0,330,4578.5,72,1,40,5,6,0,1,Segment B
39552.0,384,4578.5,64,2,54,5,6,1,4,Segment E
86358.0,1722,4906.0,60,2,78,6,5,0,1,Segment B
46931.0,78,4578.5,49,3,94,3,1,0,4,Segment E
16581.0,24,4426.0,41,0,51,3,0,0,0,Segment A
63998.0,1168,4578.5,74,0,42,11,7,1,2,Segment C
67381.0,957,4578.5,75,1,67,9,2,1,2,Segment C
25930.0,15,4478.0,59,2,87,2,1,0,4,Segment E
42693.0,57,4209.0,48,1,29,3,1,0,0,Segment A
85606.0,1956,4781.0,50,1,89,9,6,1,2,Segment C
72903.0,2013,4578.5,41,0,74,8,7,1,2,Segment C
49669.0,326,4578.5,52,1,97,6,5,0,1,Segment B
36778.0,77,4998.0,58,2,63,3,3,0,4,Segment E
85696.0,1313,4697.0,64,0,88,9,4,1,2,Segment C
10979.0,30,4578.5,37,0,34,3,3,0,0,Segment A
49678.0,315,4728.0,65,1,81,4,6,0,1,Segment B
56129.0,660,4578.5,73,1,65,10,6,0,1,Segment B
37155.0,74,4578.5,37,1,51,4,2,0,0,Segment A
21282.0,46,4087.0,48,1,76,2,2,0,0,Segment A
33419.0,86,4578.5,64,1,76,4,2,0,4,Segment E
63285.0,1103,4630.0,81,0,84,13,6,0,1,Segment B
21255.0,61,4578.5,52,1,56,4,2,0,0,Segment A
42162.0,145,4578.5,45,1,31,3,3,1,0,Segment A
54450.0,684,4578.5,70,2,0,8,9,0,1,Segment B
57744.0,411,4416.0,72,1,91,4,9,0,1,Segment B
26576.0,27,4578.5,40,1,40,2,1,1,0,Segment A
57513.0,1060,4603.0,83,0,59,13,9,0,1,Segment B
68142.0,1459,4578.5,62,1,96,7,10,0,1,Segment B
7500.0,18,4578.5,47,1,61,2,1,0,0,Segment A
83145.0,1833,4578.5,52,0,14,11,5,1,2,Segment C
54197.0,237,4333.0,66,1,16,6,1,0,4,Segment E
23091.0,48,4578.5,63,2,98,3,2,0,4,Segment E
46049.0,515,4578.5,50,2,11,9,5,1,2,Segment C
56715.0,1020,4994.0,52,0,52,4,7,0,1,Segment B
79410.0,1370,4578.5,65,0,19,5,3,0,3,Segment D
57304.0,1026,4454.0,75,1,61,10,7,0,1,Segment B
44375.0,301,4578.5,61,1,73,6,4,0,4,Segment E
54450.0,684,4578.5,70,2,0,8,9,0,1,Segment B
59594.0,499,4578.5,61,1,74,7,8,1,2,Segment C
80685.0,1004,4578.5,32,0,55,10,6,0,3,Segment D
40344.0,218,4578.5,52,1,48,5,4,0,0,Segment A
62710.0,606,4578.5,54,1,53,12,4,0,1,Segment B
48985.0,75,4634.0,58,1,13,3,1,0,0,Segment A
35322.0,106,4578.5,58,3,34,4,2,0,4,Segment E
77142.0,990,4578.5,78,0,54,8,4,0,3,Segment D
81657.0,1097,4578.5,57,0,69,8,3,0,3,Segment D
14421.0,16,4578.5,30,0,81,2,1,1,0,Segment A
20130.0,34,4578.5,52,0,99,3,1,0,0,Segment A
74214.0,1711,4578.5,36,0,3,5,8,0,3,Segment D
66726.0,438,4061.0,69,2,61,4,8,1,4,Segment E
23724.0,75,4548.0,47,1,65,3,2,0,0,Segment A
47353.0,225,4578.5,66,1,93,6,2,0,4,Segment E
33444.0,18,5056.0,74,2,24,2,1,0,4,Segment E
54386.0,470,4578.5,45,1,8,10,3,0,1,Segment B
28510.0,91,4578.5,45,2,72,4,2,0,4,Segment E
90638.0,2525,4578.5,35,0,29,10,3,1,2,Segment C
48070.0,504,4578.5,76,1,33,6,8,0,1,Segment B
43140.0,235,4640.0,69,1,68,5,4,0,4,Segment E
54959.0,1232,4578.5,65,1,55,4,9,1,2,Segment C
15056.0,88,4697.0,68,2,76,3,2,0,4,Segment E
26954.0,17,4179.0,55,1,17,2,1,0,0,Segment A
22327.0,24,4722.0,41,1,94,3,1,0,0,Segment A
44393.0,60,4578.5,61,2,86,4,1,0,4,Segment E
62000.0,1020,4578.5,74,1,25,13,6,1,2,Segment C
31497.0,155,4963.0,64,1,22,4,3,0,0,Segment A
45894.0,51,4578.5,52,2,15,3,1,0,4,Segment E
78579.0,1812,4578.5,56,0,35,4,5,1,2,Segment C
67369.0,1461,4578.5,57,1,81,10,7,1,2,Segment C
58401.0,96,4578.5,66,1,55,2,1,0,4,Segment E
62307.0,160,4578.5,74,1,94,4,4,0,4,Segment E
43641.0,139,4578.5,57,2,50,4,2,0,4,Segment E
63841.0,908,4578.5,58,1,64,9,9,0,1,Segment B
46891.0,183,4752.0,61,1,91,4,2,0,0,Segment A
70091.0,1161,4578.5,57,1,11,10,5,1,2,Segment C
78075.0,988,4272.0,54,0,72,5,3,0,3,Segment D
59184.0,1072,4874.0,65,1,6,12,6,0,1,Segment B
54809.0,174,4448.0,49,2,0,5,2,0,4,Segment E
58113.0,758,4578.5,67,1,66,8,9,0,1,Segment B
51412.0,195,4578.5,68,1,42,4,3,0,4,Segment E
15287.0,31,4843.0,47,1,60,2,1,1,0,Segment A
66636.0,1084,4578.5,69,0,64,9,3,0,3,Segment D
50965.0,685,4578.5,70,1,87,5,10,1,2,Segment C
84618.0,1672,4578.5,61,0,96,10,6,1,2,Segment C
18351.0,43,4578.5,36,0,1,3,2,0,0,Segment A
40451.0,49,4578.5,69,2,54,2,1,1,4,Segment E
36317.0,133,4578.5,61,1,53,4,3,0,0,Segment A
42213.0,363,4417.0,69,1,96,7,5,1,2,Segment C
65748.0,545,4578.5,71,1,58,10,2,0,1,Segment B
77044.0,1065,4578.5,54,1,12,11,7,1,2,Segment C
74918.0,2047,4424.0,57,0,78,6,5,1,2,Segment C
56721.0,296,4578.5,54,2,64,5,4,0,4,Segment E
42160.0,140,4578.5,51,2,26,4,2,1,4,Segment E
61559.0,530,4578.5,61,1,8,10,4,0,1,Segment B
33629.0,152,4906.0,63,2,49,4,3,0,4,Segment E
68682.0,1598,4600.0,35,0,56,10,4,0,3,Segment D
34377.0,114,4578.5,63,1,55,2,2,0,0,Segment A
8940.0,101,4578.5,40,1,25,3,3,0,0,Segment A
26228.0,25,4578.5,53,1,50,2,1,0,0,Segment A
77297.0,789,4578.5,69,0,84,9,5,1,2,Segment C
40211.0,87,4578.5,45,2,30,2,2,1,4,Segment E
33438.0,90,4578.5,68,2,81,4,2,0,4,Segment E
75032.0,1215,4578.5,67,1,74,9,5,0,1,Segment B
61284.0,811,4417.0,71,0,76,8,11,1,2,Segment C
22518.0,61,4578.5,40,1,36,2,2,1,0,Segment A
54730.0,405,4578.5,51,1,64,8,4,0,1,Segment B
38452.0,72,4578.5,71,2,62,3,3,0,4,Segment E
44421.0,189,4578.5,55,2,53,4,5,0,4,Segment E
38197.0,40,4578.5,40,1,86,3,1,0,0,Segment A
41986.0,63,4151.0,48,1,15,4,3,0,0,Segment A
28427.0,52,4578.5,43,1,67,3,2,0,0,Segment A
37395.0,39,4360.0,50,1,47,3,1,0,0,Segment A
64722.0,805,4578.5,55,1,47,11,8,0,1,Segment B
55249.0,130,4578.5,70,1,81,4,2,0,4,Segment E
84906.0,1631,4661.0,54,0,98,12,5,1,2,Segment C
28691.0,34,4664.0,37,1,56,3,1,0,0,Segment A
44213.0,152,4578.5,74,2,48,5,2,0,4,Segment E
25707.0,21,4578.5,42,1,18,3,1,0,0,Segment A
59062.0,71,4692.0,59,3,74,3,2,0,4,Segment E
76624.0,899,4578.5,64,1,68,7,5,1,2,Segment C
66000.0,711,4578.5,79,0,36,5,1,0,3,Segment D
27683.0,351,5028.0,48,1,90,4,6,0,0,Segment A
1730.0,8,4578.5,55,0,65,0,0,0,0,Segment A
7500.0,119,5055.0,34,1,63,2,3,0,0,Segment A
40521.0,21,4637.0,58,2,82,2,0,0,4,Segment E
20427.0,10,4578.5,53,1,63,2,1,0,0,Segment A
65106.0,973,4578.5,51,1,55,13,8,1,2,Segment C
69969.0,1536,4578.5,61,0,64,6,4,1,2,Segment C
67433.0,992,4578.5,74,2,51,13,6,1,2,Segment C
77766.0,1529,4578.5,59,1,97,11,11,1,2,Segment C
74716.0,860,4418.0,54,1,92,5,7,0,1,Segment B
68118.0,928,4578.5,63,1,51,4,8,0,1,Segment B
55158.0,418,4578.5,56,2,72,5,7,1,4,Segment E
62972.0,587,5059.0,71,1,39,3,7,1,2,Segment C
74190.0,641,4057.0,51,1,49,11,4,0,3,Segment D
39356.0,23,4578.5,50,2,21,2,1,1,4,Segment E
76653.0,2279,4578.5,57,0,91,11,4,1,2,Segment C
35860.0,49,4578.5,53,2,37,2,1,1,4,Segment E
90687.0,1779,4578.5,43,0,98,8,6,1,2,Segment C
73450.0,1804,4629.0,44,0,85,11,7,1,2,Segment C
31454.0,48,4603.0,66,2,40,3,2,0,4,Segment E
47139.0,83,4242.0,74,2,2,2,2,1,4,Segment E
83829.0,1862,4539.0,51,0,78,6,4,1,2,Segment C
53378.0,793,4578.5,63,2,41,6,9,1,2,Segment C
19656.0,84,4547.0,56,1,94,3,2,0,0,Segment A
45579.0,183,4578.5,78,1,10,4,4,0,4,Segment E
85485.0,1383,4578.5,68,0,73,6,6,0,3,Segment D
55956.0,999,4211.0,82,0,22,4,7,1,2,Segment C
64191.0,825,4578.5,63,1,30,13,5,0,1,Segment B
38808.0,246,4578.5,54,1,21,4,5,1,0,Segment A
57183.0,610,4578.5,60,2,51,7,9,0,1,Segment B
23748.0,76,4578.5,58,1,97,3,2,0,0,Segment A
66303.0,1286,4578.5,55,1,56,11,3,1,2,Segment C
37368.0,30,4578.5,51,1,4,2,1,1,0,Segment A
40800.0,99,4760.0,62,3,77,3,3,0,4,Segment E
71847.0,1192,4578.5,48,0,95,9,6,1,2,Segment C
46149.0,362,4578.5,51,1,36,7,5,0,1,Segment B
78687.0,2130,4875.0,43,0,13,8,4,1,2,Segment C
49118.0,1229,4578.5,55,0,90,10,9,1,2,Segment C
37633.0,38,4578.5,69,2,49,3,1,0,4,Segment E
39767.0,485,4578.5,75,0,18,7,7,0,1,Segment B
26997.0,434,4995.0,75,0,89,5,4,0,1,Segment B
33986.0,44,4578.5,56,1,43,3,1,0,0,Segment A
57091.0,496,4578.5,54,1,82,5,9,1,2,Segment C
46831.0,78,4543.0,57,2,84,2,1,0,4,Segment E
83151.0,2346,4486.0,54,0,80,10,5,1,2,Segment C
52531.0,794,4578.5,55,0,68,10,7,0,1,Segment B
15759.0,17,4632.0,70,0,12,2,1,0,0,Segment A
22804.0,26,4578.5,55,1,75,2,2,0,0,Segment A
43050.0,76,4578.5,53,1,10,4,2,0,0,Segment A
42997.0,15,4568.0,49,2,91,2,1,0,4,Segment E
48918.0,62,4058.0,63,2,21,4,1,0,4,Segment E
60033.0,198,4578.5,72,1,28,5,2,0,4,Segment E
34043.0,49,4578.5,48,1,97,2,2,0,0,Segment A
57811.0,802,4578.5,60,1,49,11,7,1,2,Segment C
78569.0,1736,4578.5,80,0,14,4,4,1,2,Segment C
7500.0,57,4578.5,48,2,5,3,2,0,0,Segment A
157733.0,59,4665.0,55,1,37,1,1,0,3,Segment D
94384.0,2302,4668.0,73,0,62,5,5,1,2,Segment C
23148.0,37,4578.5,41,0,83,3,2,0,0,Segment A
44267.0,310,4578.5,56,2,48,4,5,0,4,Segment E
71626.0,1305,5116.0,47,0,94,8,5,1,2,Segment C
60894.0,832,4578.5,60,1,61,8,10,0,1,Segment B
50200.0,401,4698.0,50,2,70,5,7,0,1,Segment B
81051.0,1501,4578.5,61,0,43,12,5,1,2,Segment C
65169.0,1189,4578.5,44,0,23,13,10,1,2,Segment C
59868.0,1194,4578.5,54,1,37,12,11,0,1,Segment B
65695.0,656,4578.5,66,1,50,10,5,0,1,Segment B
64857.0,1540,4578.5,70,0,78,10,7,0,3,Segment D
45143.0,311,4578.5,61,1,74,5,6,0,1,Segment B
74805.0,820,4599.0,71,1,14,10,4,0,1,Segment B
59060.0,274,4091.0,37,1,77,7,3,0,0,Segment A
27238.0,57,4578.5,64,2,39,3,3,0,4,Segment E
47009.0,448,4751.0,61,1,89,8,3,0,1,Segment B
46094.0,44,4117.0,53,2,62,3,1,0,4,Segment E
40321.0,102,4578.5,54,2,59,3,3,0,4,Segment E
37235.0,61,4394.0,42,1,68,2,1,0,0,Segment A
81843.0,1643,4578.5,66,0,13,12,5,0,3,Segment D
46692.0,397,4604.0,68,1,37,5,6,0,1,Segment B
77382.0,1121,4214.0,58,1,36,12,5,1,2,Segment C
37774.0,473,5058.0,49,2,28,3,7,1,4,Segment E
18393.0,50,4578.5,52,1,2,3,3,0,0,Segment A
72828.0,1678,4578.5,64,1,17,13,6,0,1,Segment B
24711.0,58,4578.5,44,0,86,3,3,0,0,Segment A
45503.0,170,4578.5,51,1,54,4,3,0,0,Segment A
6560.0,373,4415.0,44,0,2,1,1,0,0,Segment A
71604.0,1196,4578.5,81,0,3,5,8,1,2,Segment C
27244.0,101,4212.0,47,1,84,2,2,0,0,Segment A
48752.0,316,4780.0,57,2,8,5,6,1,4,Segment E
71434.0,1400,4578.5,64,1,4,7,7,1,2,Segment C
